stage,objective
1,2.7002356920000017e6
2,3.0217848355832025e6
3,3.0217752318808585e6
4,3.8865942110627443e6
5,3.0217743719312176e6
6,3.0217699144097194e6
7,3.021770042202048e6
8,3.021769018574439e6
9,1.5281771765e6
10,1.5281936954804398e6
11,3.021769967647843e6
12,1.4786413170999996e6
13,1.6287338448199965e6
14,2.0494480805186704e6
15,1.4786529048576746e6
16,1.0431935442328937e6
17,802970.2544396352
18,291879.4023350724
19,256482.1767258637
20,248431.7365225217
21,256474.63239779766
22,248413.69160675746
23,268226.0586091032
24,245084.51936925898
