stage,objective
1,2.7002356920000017e6
2,1.0808859168805368e6
3,532867.4557849504
4,729990.4351024013
5,802948.3910361733
6,802946.1227600016
7,802946.2277600002
8,802945.7553146817
9,336141.20218999963
10,310003.6631448092
11,310000.68729069456
12,336143.9229899999
13,256469.6947900001
14,263541.92419582093
15,256498.92422762606
16,253533.6558136195
17,268727.1976846955
18,245086.46158000012
19,245093.57247780892
20,245090.84733027266
21,245086.25643862505
22,245087.0367374901
23,245091.07466343278
24,245087.62533603565
