stage,objective
1,2.7002356920000017e6
2,3.2461031489036977e6
3,3.1520584487445652e6
4,3.021777365336627e6
5,3.71212094343739e6
6,4.188915524132803e6
7,3.6964103665249795e6
8,3.2460978851601034e6
9,3.021768263991639e6
10,2.209394061499998e6
11,5.213113042865768e6
12,3.0217729365000017e6
13,844392.6316588949
14,510602.78624293767
15,1.5319168665603679e6
16,2.2093907809999995e6
17,3.0217712426959164e6
18,3.021767438875094e6
19,2.792427002201274e6
20,802944.8911273833
21,802945.5806270665
22,245085.27658
23,245084.009705503
24,245083.02260000003
