stage,objective
1,2.7002356920000017e6
2,4.364524618917897e6
3,4.188918411499992e6
4,4.837806612499997e6
5,3.0217889634097517e6
6,3.762843099635437e6
7,5.126743655000001e6
8,4.6534657749999985e6
9,5.126743655000009e6
10,7.423199853186995e6
11,8.736865809893943e6
12,4.837804055207357e6
13,9.429304211978495e6
14,9.501647703000009e6
15,9.534842166406736e6
16,1.826198561119148e7
17,9.387936540594876e6
18,9.359877342592254e6
19,1.1583772631417796e7
20,9.418959540387873e6
21,1.734447464824637e7
22,8.878867242612153e6
23,1.9510838451155555e6
24,1.8979083137311835e6
