stage,objective
1,2.7002356920000017e6
2,741215.4011561014
3,268744.94965939596
4,336161.0486528184
5,256479.91942878254
6,268727.2161274273
7,336143.79013999924
8,532849.1900999993
9,716932.0175329447
10,663350.5164599996
11,663349.3142788839
12,1.5619717027638666e6
13,1.0431877552600019e6
14,532850.6475
15,281657.2883916921
16,284752.1161721484
17,256478.26246599527
18,248408.16746930592
19,248406.34817999997
20,245087.59718000016
21,245087.88643559266
22,245088.0655355096
23,245088.8386448151
24,245083.02260000003
