stage,objective
1,2.7002356920000017e6
2,3.0217895696830004e6
3,3.9925468215000033e6
4,3.021771917992227e6
5,3.0217738599272147e6
6,2.1164197637848556e6
7,2.209386623007335e6
8,1.528175800999999e6
9,2.8308170713e6
10,3.5765445065600686e6
11,5.433314065945491e6
12,5.160471423748046e6
13,5.170947352110535e6
14,5.17095025248684e6
15,9.534841836283058e6
16,9.459421931696936e6
17,5.170946149760827e6
18,9.359878829989597e6
19,5.5496142880000025e6
20,9.418960499657944e6
21,1.2953642313779294e7
22,3.6632248296387773e6
23,2.6972856362544913e6
24,563346.0701814208
