stage,objective
1,2.7002356920000017e6
2,2.209394035919301e6
3,3.0217708943394795e6
4,2.4214392346157655e6
5,2.683952835512109e6
6,3.0217714797446504e6
7,2.58001073521547e6
8,2.2848526468743086e6
9,1.4786443385000005e6
10,2.2848530599999987e6
11,802946.1626999993
12,802945.2871599998
13,1.0431843927600011e6
14,802959.1340975557
15,336141.42148999963
16,310000.31230999995
17,716933.7503835559
18,529430.4341668938
19,268727.48769265413
20,268729.02214
21,256470.03974000015
22,245111.0219200953
23,245091.94625660373
24,245084.2907097412
