stage,objective
1,2.7002356920000017e6
2,1.8630220163528025e6
3,1.5282243429446742e6
4,1.0432374737952612e6
5,964421.4108555019
6,964409.0089834258
7,532866.518585423
8,532867.5773570612
9,663365.2461249661
10,1.0431805451981016e6
11,741196.8381600007
12,1.5318997490000017e6
13,871875.7494695876
14,802995.6900093649
15,802986.1998935668
16,716944.2671444798
17,802955.9909084225
18,1.0051575587504348e6
19,729985.0974296872
20,1.8630175297533376e6
21,803669.8352600001
22,1.8630208070000005e6
23,268736.8997833255
24,245085.63005161626
