stage,objective
1,2.7002356920000017e6
2,3.0217686793060005e6
3,3.0217717548237294e6
4,3.0217723946125805e6
5,1.8630243740106001e6
6,1.5281788944999985e6
7,2.2094018656032532e6
8,2.2894318287617154e6
9,2.9218596162767448e6
10,2.351135521046933e6
11,2.9109523826384023e6
12,4.086318544178229e6
13,1.638460616545979e6
14,1.5281770398999993e6
15,2.1168895419924315e6
16,1.47864852666739e6
17,2.700237202903364e6
18,1.8630224144907556e6
19,3.021766815824643e6
20,2.6340895480388664e6
21,2.2790485680912286e6
22,802945.7855135195
23,2.6260687595407125e6
24,245083.50342468306
