stage,objective
1,2.7002356920000017e6
2,3.021770920307465e6
3,1.6287357915560678e6
4,687230.8080674559
5,532849.8150737975
6,340078.4366383422
7,663346.3044313435
8,1.2639300874999985e6
9,1.0051595844395421e6
10,1.5281762388999984e6
11,3.5091297334193103e6
12,716937.9932599999
13,716935.7639345247
14,510599.8046483137
15,510595.21559999976
16,907657.6082600001
17,1.2018300089089945e6
18,358549.0061400002
19,440851.89421000006
20,414709.6842100001
21,396573.21514
22,665336.9755855966
23,1.0489259600087358e6
24,2.255851390627841e6
