stage,objective
1,2.7002356920000017e6
2,2.284854914117098e6
3,2.7002414268815517e6
4,2.421437914756879e6
5,3.0217744497864395e6
6,3.0236616469912827e6
7,3.021767573871702e6
8,3.2460982556728646e6
9,3.0217673012037724e6
10,2.1164230735e6
11,2.6839526509044245e6
12,2.6839495530758426e6
13,2.116426218199998e6
14,1.601787908078676e6
15,2.421442743627444e6
16,1.0051621983000003e6
17,628528.4328686623
18,1.5281717907477338e6
19,1.1548685345766712e6
20,1.5281763369507194e6
21,663350.4317314271
22,802947.4320820207
23,1.0151531904764106e6
24,799352.1514710939
