stage,objective
1,2.7002356920000017e6
2,2.7809441296425983e6
3,2.1164405356529504e6
4,1.863024125629995e6
5,1.5281749440325499e6
6,1.0431911173202731e6
7,1.0431879997530244e6
8,1.0431873251987025e6
9,802970.1364689432
10,663353.5046041682
11,1.528176562529724e6
12,1.124658941153666e6
13,687221.2936771009
14,1.0051698790379353e6
15,1.0051967691924069e6
16,802959.6069322191
17,1.0431898116243873e6
18,1.0431868375988156e6
19,1.628731915342127e6
20,1.5281743459114982e6
21,3.6676119195056874e6
22,3.906568925713717e6
23,5.019881948136874e6
24,636252.5368503844
