stage,objective
1,2.7002356920000017e6
2,2.2848717737262994e6
3,927263.560777273
4,812637.6821123473
5,964418.9888827018
6,1.0431883747863136e6
7,803666.3602973521
8,844385.6494619921
9,987812.1876999959
10,741196.8407000005
11,415872.84991093166
12,310000.19856217597
13,268724.83929010574
14,256468.23478000006
15,256491.2650747178
16,253543.10167042818
17,291862.9665900003
18,256467.90198000008
19,268728.42222705344
20,256466.87598
21,268726.46841
22,256468.12342000008
23,1.0238002328513428e6
24,245083.95223909424
