region,depth,value
1,1,2327.55
1,2,0.0
1,3,546.7
1,4,340.75
2,1,2327.55
2,2,0.0
2,3,546.7
2,4,340.75
3,1,0.0
3,2,0.0
3,3,528.1050224753125
3,4,61.028818593797496
4,1,0.0
4,2,0.0
4,3,0.0
4,4,0.0
