region,depth,value
1,1,68.43299999999999
1,2,16.7175
1,3,11.565008203537454
1,4,9.9675
2,1,0.0
2,2,0.0
2,3,0.0
2,4,0.0
3,1,0.0
3,2,0.0
3,3,0.0
3,4,0.0
4,1,0.0
4,2,0.0
4,3,0.0
4,4,0.0
