stage,objective
1,2.7002356920000017e6
2,927271.1005235985
3,741216.6260468774
4,741207.8638747483
5,741204.7571658827
6,802945.8494960591
7,803668.2717600018
8,802943.6020678729
9,687217.7062599994
10,1.0431833640042059e6
11,1.5281718567447886e6
12,1.0431819303018488e6
13,532851.6308999993
14,1.00516774695931e6
15,716940.3341793278
16,310005.4489687737
17,268733.0277104946
18,291859.6139430902
19,340079.8388
20,268726.18512537004
21,268727.61137218284
22,245085.27658
23,245083.1126000001
24,245083.02260000003
