region,depth,value
1,1,184.59600000000003
1,2,44.20400000000001
1,3,41.488
1,4,33.85999999999999
2,1,115.37250000000002
2,2,22.102000000000004
2,3,20.744
2,4,20.316
3,1,46.14900000000001
3,2,11.051000000000002
3,3,0.0
3,4,6.772
4,1,9.323029019848274
4,2,0.0
4,3,0.0
4,4,0.6711219696360868
