stage,objective
1,2.7002356920000017e6
2,2.4214312035124972e6
3,2.421444002041444e6
4,1.863034606904462e6
5,1.5281769485e6
6,1.5281744350523837e6
7,802945.982394509
8,1.237565237259999e6
9,1.45262536325977e6
10,2.0731729506599978e6
11,2.3843758650050033e6
12,281650.43959000055
13,340079.34009173326
14,336159.1525520887
15,546583.8844734589
16,281678.8709162916
17,281653.93976345565
18,259244.30070581427
19,256470.4002100001
20,294703.43534572795
21,336144.27321
22,323491.23369895667
23,388092.46547752037
24,402401.6914590347
