stage,objective
1,2.7002356920000017e6
2,2.2094013237449974e6
3,1.8630493109655268e6
4,1.8630288331005275e6
5,927257.5047600009
6,802943.6993633509
7,734264.1600591894
8,802946.6046260502
9,964400.7167774662
10,802945.6467000004
11,960184.0537638459
12,802944.6030153465
13,1.0051623098987807e6
14,1.5281771974948961e6
15,1.5281901961161382e6
16,1.263935754193211e6
17,844389.7657892006
18,1.8630192916481346e6
19,2.201818598063063e6
20,1.0431842281892896e6
21,2.0273286269974727e6
22,532849.440703233
23,2.216962469921681e6
24,260879.46941235167
