from,to,value
1,1,0.0
1,2,3770.0637044637992
1,3,173.52210015870776
1,4,0.0
1,5,743.3670000000001
2,1,94.40079999018418
2,2,0.0
2,3,0.0
2,4,0.0
2,5,0.0
3,1,0.0
3,2,0.0
3,3,0.0
3,4,0.0
3,5,63.01800000000001
4,1,0.0
4,2,0.0
4,3,0.0
4,4,0.0
4,5,0.0
5,1,0.0
5,2,0.0
5,3,22.018000000000065
5,4,784.367
5,5,0.0
