stage,objective
1,2.7002356920000017e6
2,802956.8492309004
3,802974.4361598678
4,408123.4370619301
5,281663.3287192574
6,268725.4663705593
7,336143.79013999924
8,741195.8166210093
9,672366.0900492612
10,253523.0366774425
11,268726.62304
12,256466.97915560426
13,256467.13304000022
14,256474.6463020062
15,252518.9470533952
16,248413.44526181696
17,248406.9210104684
18,245086.736313113
19,245089.37245854898
20,354505.39021999994
21,745516.973795651
22,792967.5333537506
23,2.2050968084802004e6
24,245085.33099705985
