stage,objective
1,2.7002356920000017e6
2,1.080885916877728e6
3,2.1164294130504355e6
4,2.2848605587020367e6
5,1.6087619106028527e6
6,2.116422405669749e6
7,2.116423213217441e6
8,2.683952403875459e6
9,2.83033465944013e6
10,1.9110314386609085e6
11,1.594975707749717e6
12,1.005163058909813e6
13,1.6287380815000013e6
14,1.5281768531999998e6
15,802953.6617870759
16,1.628740472445691e6
17,2.1164263999012616e6
18,802943.6005987357
19,389625.3067999999
20,480315.77657408686
21,268729.3577399999
22,358055.7355861189
23,1.8630179474616682e6
24,2.256381049216212e6
