stage,objective
1,2.7002356920000017e6
2,2.2848526440000013e6
3,2.1164237491855323e6
4,2.284854891003266e6
5,2.1164234455176443e6
6,2.618285362252891e6
7,1.5281789855000004e6
8,1.0446115436224155e6
9,1.1361576202600002e6
10,1.1354021039997954e6
11,1.1838290469464008e6
12,741198.1577000003
13,1.0431842160303239e6
14,927260.0377000012
15,1.263932848652333e6
16,803674.1336564254
17,870354.2887025736
18,1.122499172544755e6
19,1.786799074098167e6
20,1.528172602444482e6
21,771064.7850976177
22,256467.88004000008
23,256467.82707167498
24,245085.41164007632
