stage,objective
1,2.7002356920000017e6
2,1.863017494520001e6
3,1.5281909116974734e6
4,2.2848521918184385e6
5,1.5281743563371748e6
6,1.528172360543657e6
7,1.5281711972641647e6
8,1.5431032376292534e6
9,2.6168444474519826e6
10,3.411175772971444e6
11,4.005137618991174e6
12,4.364523896537311e6
13,3.0217706597804464e6
14,3.0218415256622992e6
15,4.455476690410353e6
16,7.763620354975805e6
17,3.5860123559088744e6
18,3.02177102644589e6
19,3.405898549702864e6
20,3.5201712233964205e6
21,2.7793659179223515e6
22,3.0217666663504206e6
23,2.2706854464368103e6
24,1.05607481857196e6
