stage,objective
1,2.7002356920000017e6
2,1.0431944394703992e6
3,896459.5035323948
4,802953.5213043373
5,854752.0690581538
6,964403.7312168516
7,1.0051588159247413e6
8,1.2639239597593546e6
9,1.478638810683161e6
10,1.6091114693483673e6
11,741197.3566999994
12,663343.8440932333
13,291862.5349899996
14,336160.8249367052
15,281668.0001558298
16,310839.49884653976
17,334820.0558873657
18,279667.72583269957
19,256470.08518000017
20,245086.58166000003
21,245090.07262519014
22,245090.09936225507
23,245090.93821733608
24,245083.03110559977
