stage,objective
1,2.7002356920000017e6
2,3.0217726558419988e6
3,2.2848670453022346e6
4,2.1164247160482556e6
5,2.4214422986334935e6
6,3.0217714787235335e6
7,2.8622624653880596e6
8,3.0217695185626075e6
9,3.0217670008643344e6
10,3.879203968368046e6
11,4.266272597148232e6
12,3.9925428097354993e6
13,5.170941503587447e6
14,2.754979819189042e6
15,3.021772351422727e6
16,4.837804766799055e6
17,2.284856351500001e6
18,2.5428312878855243e6
19,2.964099624419581e6
20,1.528181848696421e6
21,572996.3541707606
22,1.958729536121895e6
23,389625.4735969687
24,379240.83362195385
