stage,objective
1,2.7002356920000017e6
2,1.5281920560631007e6
3,2.42145397584258e6
4,2.2848645363589153e6
5,2.6839579172627553e6
6,2.1164204482668936e6
7,3.0217682351426855e6
8,3.021769598451562e6
9,1.8630246985e6
10,2.116424441772502e6
11,964403.1057600006
12,510597.3319000006
13,1.197488732757602e6
14,2.116438917799514e6
15,4.834420749164373e6
16,4.18892049173237e6
17,3.9925552379626e6
18,3.3045442027365565e6
19,3.0217704591000006e6
20,2.2848522310433574e6
21,1.4786432526814053e6
22,3.0217700483517656e6
23,946137.6490280002
24,245086.5007599826
