stage,objective
1,2.7002356920000017e6
2,3.0217661600496992e6
3,3.021769397541404e6
4,1.52818330835101e6
5,1.3496646240953691e6
6,927257.7397600003
7,802950.5073400289
8,802947.6572600007
9,802952.4488244895
10,539099.1245370302
11,732482.3308755849
12,256472.3783133626
13,256469.6947900001
14,532855.7332799612
15,802948.6012599999
16,340082.4897400001
17,510599.7885257341
18,510595.18046985706
19,268733.84990280867
20,336149.45939711016
21,373868.7321258001
22,977490.4048156163
23,294661.5721080211
24,307500.1618679831
