stage,objective
1,2.7002356920000017e6
2,3.0217727392697036e6
3,3.0217940538936853e6
4,3.0363327743387073e6
5,3.2460987724786326e6
6,3.0217670320146903e6
7,1.8630231735842116e6
8,1.8630340912141353e6
9,945973.7102927528
10,1.5281791028766446e6
11,803664.6884466
12,1.5281747893020809e6
13,3.0217732335e6
14,2.700242347049866e6
15,1.2639378025578968e6
16,1.0051693529359456e6
17,2.2848548293126468e6
18,3.021772012303138e6
19,2.4735834407045525e6
20,1.8630184875043603e6
21,964405.5032600006
22,2.4635486444285284e6
23,2.0268151792416163e6
24,245091.36382974093
