stage,objective
1,2.7002356920000017e6
2,1.863025796053797e6
3,1.6287497763826326e6
4,687228.1087269951
5,336150.69455943815
6,309998.9675498586
7,336145.20958999917
8,268742.3725780798
9,268743.27572028805
10,687215.6182733495
11,340078.65619999915
12,336142.19759
13,336140.85042333324
14,1.5281742943115272e6
15,803666.8727599997
16,964403.5137600005
17,803671.50526
18,729983.8146198355
19,802949.6002599997
20,663348.9162257356
21,679703.2931934241
22,281654.4771400001
23,567308.1455079871
24,245083.20146593777
