region,depth,value
1,1,2301.75
1,2,69.50000000001583
1,3,0.0
1,4,343.55
2,1,2062.5481783863
2,2,0.0
2,3,0.0
2,4,0.0
3,1,0.0
3,2,0.0
3,3,0.0
3,4,0.0
4,1,0.0
4,2,0.0
4,3,0.0
4,4,0.0
