stage,objective
1,2.7002356920000017e6
2,1.0808859168781824e6
3,1.0432053714469746e6
4,927266.6927210242
5,1.102702076840967e6
6,1.528171651749216e6
7,1.5281712866805382e6
8,1.6287317370212264e6
9,2.1164185544302426e6
10,2.421429089211058e6
11,2.2093933182546534e6
12,1.5281746929327995e6
13,1.8630251573343538e6
14,1.5281854213345442e6
15,1.0432162323226649e6
16,1.5281906640360001e6
17,1.5281806493560765e6
18,1.68144362756023e6
19,1.263255002338522e6
20,2.1164230374999996e6
21,1.8404543671000549e6
22,1.4786438476996464e6
23,756311.6470611927
24,1.1546420775908022e6
