stage,objective
1,2.7002356920000017e6
2,3.021767925208196e6
3,3.021775147382416e6
4,3.0217710126724094e6
5,3.2460972569136694e6
6,3.414309307191573e6
7,3.7179408574751243e6
8,3.6808891188752055e6
9,3.9126170362799093e6
10,3.2937570056326054e6
11,2.4214371832999997e6
12,3.021766698797539e6
13,1.5281752626773864e6
14,803696.6898560598
15,802948.467857033
16,807892.1099357121
17,908383.3401658814
18,358549.0061400002
19,392580.48771099886
20,908376.5686999997
21,3.0217730835758997e6
22,3.41187199434855e6
23,5.283153332901893e6
24,1.0230347936597122e6
