stage,objective
1,2.7002356920000017e6
2,2.2848564911845997e6
3,3.0217754991170242e6
4,3.0217828279126957e6
5,1.863024408920139e6
6,2.1164246938122325e6
7,2.2848539247608073e6
8,2.1164200163468905e6
9,2.6839514951306507e6
10,3.021769480772987e6
11,1.5281770545000006e6
12,802945.2871599998
13,310000.7349899998
14,256473.32522921218
15,291896.8576672678
16,268760.1451370623
17,256469.44017999992
18,248405.06038586097
19,248404.02598000015
20,245087.47482000012
21,245088.16642000002
22,245088.67936335644
23,245084.61258188303
24,245085.0760628176
