stage,objective
1,2.7002356920000017e6
2,913052.4633194022
3,927300.9840805456
4,1.53475102106411e6
5,1.4902222057423592e6
6,1.5281733738579415e6
7,1.5281747302586474e6
8,1.5281710190192945e6
9,1.8630219407579452e6
10,2.421433459999997e6
11,2.284855800866898e6
12,3.021772936499998e6
13,3.941000302683383e6
14,2.2848496161803566e6
15,1.5282005296828412e6
16,1.0341837065069247e6
17,336139.7776168026
18,281651.4758353047
19,268729.0181399998
20,248406.37413999997
21,256466.98673999996
22,245089.97842575714
23,245084.6543489833
24,245083.02260000003
