stage,objective
1,2.7002356920000017e6
2,2.2848590288262963e6
3,3.021783183221385e6
4,1.863045691470921e6
5,802969.7562171742
6,1.0432264661695175e6
7,927266.5946876779
8,2.1164230374999978e6
9,1.5281706018138602e6
10,1.6375901589000002e6
11,1.9955275098427422e6
12,3.0217694672804624e6
13,2.421433916915104e6
14,716935.5374205895
15,361232.50119524356
16,336155.999337201
17,256476.38712105248
18,291861.50848081894
19,268727.0409900001
20,248403.7758200001
21,268725.86558999994
22,256467.91979000007
23,245083.1126
24,245083.02260000003
