stage,objective
1,2.7002356920000017e6
2,2.2848526440000013e6
3,687226.3088668361
4,802945.4437600002
5,716939.133916283
6,373866.32751427963
7,291884.2142537581
8,268745.4201378664
9,268762.2277467111
10,494345.2736830972
11,3.244037649769472e6
12,2.2668459011310637e6
13,802948.9632600006
14,2.116421805156011e6
15,2.421435600405611e6
16,1.5281785134999994e6
17,637560.86106
18,299518.6730544795
19,376261.4789357786
20,268238.87767794565
21,268426.3987400001
22,369051.9463355456
23,245086.51308411785
24,245083.02260000003
