region,depth,value
1,1,22.617000000000004
1,2,5.6485
1,3,7.8202481679991
1,4,11.930644956347141
2,1,0.0
2,2,0.0
2,3,5.457000000000001
2,4,4.303787348125729
3,1,0.0
3,2,0.0
3,3,0.0
3,4,0.0
4,1,0.0
4,2,0.0
4,3,0.0
4,4,0.0
