stage,objective
1,2.7002356920000017e6
2,3.0217730246952847e6
3,3.1520270478194356e6
4,3.0217696969675273e6
5,3.0363313009673357e6
6,3.5201697766771913e6
7,3.0217684555598944e6
8,3.0217682181760743e6
9,1.5281791235000007e6
10,845909.7002600003
11,2.320355742735062e6
12,3.0924014725186117e6
13,1.0431868259618804e6
14,802946.6525999997
15,1.01778137540357e6
16,845980.8224491407
17,805933.7605702751
18,716935.6633000001
19,663349.5230999999
20,927258.2223000005
21,1.2692060083570145e6
22,2.1213434817064973e6
23,1.158259186207313e6
24,289882.5875334311
