stage,objective
1,2.7002356920000017e6
2,3.0217720906831995e6
3,1.8630456470567286e6
4,1.3448927038224787e6
5,1.863032161394e6
6,1.5850978947983868e6
7,2.2848539849999994e6
8,2.2848540882062465e6
9,2.116423171500001e6
10,2.2093920654800534e6
11,2.2848520341e6
12,1.531897947349146e6
13,1.863033227562707e6
14,532871.0608845865
15,281700.5487365555
16,256478.58935964294
17,256474.64965446014
18,256473.15004974813
19,268729.36318999995
20,256468.0619785213
21,248231.92271460977
22,245087.34203999996
23,245083.1126
24,245083.02260000003
