stage,objective
1,2.7002356920000017e6
2,1.863025796053797e6
3,532865.9792233054
4,336174.2924905997
5,281660.50549596455
6,268733.599068651
7,336145.20958999917
8,389624.41980000027
9,336141.20219000056
10,1.2898456348682866e6
11,859486.0433551483
12,710284.1206532265
13,309998.51859000046
14,716937.35726
15,389626.5069000004
16,1.5281745976679437e6
17,2.298869597687077e6
18,1.7947987589479815e6
19,1.5281775735986969e6
20,1.3778436292851176e6
21,2.2894213626896264e6
22,3.4111804735000003e6
23,2.189984378735874e6
24,2.2795757779215183e6
