stage,objective
1,2.7002356920000017e6
2,1.863017494520001e6
3,2.68395768832092e6
4,3.021779082532063e6
5,2.2848511617261246e6
6,1.5281774185140952e6
7,1.6101920187704973e6
8,1.5281755135782994e6
9,1.5281731375087835e6
10,2.9817733536725678e6
11,2.5722764936564974e6
12,1.1468030288340189e6
13,268730.27914000023
14,261813.06168042915
15,256492.19618325913
16,256472.6633954877
17,256469.44017999992
18,256467.90198000008
19,256467.44658
20,245096.09180909663
21,245314.53768917324
22,247321.6379648071
23,245108.41199154127
24,245106.66265970084
