stage,objective
1,2.7002356920000017e6
2,2.2848588551921025e6
3,1.0432005542187653e6
4,1.5281784383037724e6
5,2.273266655453019e6
6,3.0217664340734854e6
7,1.9545814966211058e6
8,1.8630240662808642e6
9,1.0390298331521042e6
10,3.0217733205000013e6
11,3.414314219499998e6
12,2.4214355656273477e6
13,3.0217740445921123e6
14,2.683959905655425e6
15,1.9008179413983077e6
16,802949.072335491
17,803671.50526
18,1.2639285266575767e6
19,1.5281770384999989e6
20,802947.6572599998
21,510596.7420600001
22,2.1654681747091305e6
23,1.0437319161376194e6
24,437370.9250935985
