stage,objective
1,2.7002356920000017e6
2,2.421431516618103e6
3,2.42144249645181e6
4,2.284857788282454e6
5,3.0217724400427714e6
6,3.0217715314856395e6
7,3.246098114801578e6
8,3.490389808452919e6
9,3.9402998956608996e6
10,3.02662568279361e6
11,3.539772086163625e6
12,2.116418493117839e6
13,1.0051638326999992e6
14,3.0217700687081516e6
15,2.2195684696367458e6
16,3.021774140823189e6
17,3.021774074743755e6
18,1.9545787844999991e6
19,1.9545788754999992e6
20,1.7265990142599996e6
21,1.8653049803583864e6
22,1.2480527653710134e6
23,245084.39197973485
24,245084.4236175172
