stage,objective
1,2.7002356920000017e6
2,2.2848526440000013e6
3,2.116431636119023e6
4,2.2848529798440114e6
5,2.4214323292905316e6
6,2.11642062212177e6
7,1.0431883922600001e6
8,802949.6042599995
9,741201.318260001
10,350480.1597319525
11,580190.2910482232
12,336143.9229900008
13,942741.3269624822
14,1.5281770398999993e6
15,4.1043853084999993e6
16,5.126738379628822e6
17,5.126741373179898e6
18,5.160469088002447e6
19,4.0471933659471013e6
20,4.1223136737532616e6
21,9.443361078366205e6
22,9.474442479353426e6
23,4.604584115382367e6
24,249520.66193271484
