stage,objective
1,2.7002356920000017e6
2,1.043200251800999e6
3,1.0431987935360223e6
4,1.0432005226789489e6
5,802965.5943613052
6,802975.9569542557
7,802977.2613564972
8,687244.7994838916
9,567259.8784748167
10,1.9342432078156397e6
11,532848.1503873244
12,309998.1170224901
13,310000.7349899998
14,309999.9470393611
15,532867.7788751852
16,589077.686459953
17,291867.6036504889
18,532850.0911325142
19,268728.4087119596
20,256470.69421999995
21,256467.39041999995
22,268725.6505900001
23,281650.80999
24,245083.52490672562
