from,to,value
1,1,0.0
1,2,0.0
1,3,600.0
1,4,0.0
1,5,1474.126338500779
2,1,3971.3615439996415
2,2,0.0
2,3,0.0
2,4,0.0
2,5,0.0
3,1,0.0
3,2,0.0
3,3,0.0
3,4,0.0
3,5,0.0
4,1,0.0
4,2,0.0
4,3,0.0
4,4,0.0
4,5,41.19069654736086
5,1,0.0
5,2,0.0
5,3,1515.3170350481398
5,4,0.0
5,5,0.0
