from,to,value
1,1,0.0
1,2,3138.4074772054532
1,3,8.256000000000004
1,4,0.0
1,5,784.4150000000012
2,1,68.3535
2,2,0.0
2,3,0.0
2,4,0.0
2,5,0.0
3,1,0.0
3,2,0.0
3,3,0.0
3,4,0.0
3,5,166.73599999999888
4,1,0.0
4,2,0.0
4,3,0.0
4,4,0.0
4,5,0.0
5,1,0.0
5,2,0.0
5,3,18.931000000000004
5,4,932.219999999999
5,5,0.0
