stage,objective
1,2.7002356920000017e6
2,1.0431944394703992e6
3,1.0432086481027789e6
4,532864.8814541213
5,336149.25142423436
6,336146.0619623121
7,510593.47317409515
8,802943.6676626746
9,741195.7075028922
10,340078.14020000026
11,1.3620837900290135e6
12,802946.9789309409
13,2.284854301599998e6
14,3.021770452999998e6
15,2.284856151757216e6
16,336147.2567050485
17,456433.1566655673
18,336142.25963999983
19,336141.3552687955
20,275324.45177996485
21,716934.1473000003
22,947651.259802252
23,3.6964092680045757e6
24,2.086267998360182e6
