stage,objective
1,2.7002356920000017e6
2,3.0217801549668014e6
3,3.021768220775932e6
4,3.021771009999998e6
5,3.794638202627778e6
6,3.021772111395262e6
7,3.0217713831229433e6
8,3.490391364500001e6
9,3.832845438500002e6
10,3.057122360095836e6
11,2.1164245753000006e6
12,3.0217694601000026e6
13,3.520172843999997e6
14,3.021784080832351e6
15,3.0217722815000005e6
16,5.160480600859299e6
17,5.1604794029525e6
18,4.364529636185437e6
19,4.572799764362063e6
20,2.7485499400441926e6
21,1.6164374062989885e6
22,802650.3591399998
23,248408.131328693
24,264764.00450159184
