stage,objective
1,2.7002356920000017e6
2,927267.6049427018
3,802976.6804944277
4,468558.4507513307
5,785580.664748637
6,375984.82721667923
7,310001.8115899991
8,336141.95089236833
9,532850.3805
10,281649.1225899998
11,248402.44067216478
12,256469.48479000013
13,336150.21285849344
14,982373.4451167323
15,1.0432021311942134e6
16,802943.232922433
17,1.0431922731945794e6
18,1.0051576969131678e6
19,1.6287320169028249e6
20,2.7002356760848425e6
21,3.9925464669281337e6
22,3.6964090683801556e6
23,7.994737640484633e6
24,3.0807511166668046e7
