stage,objective
1,2.7002356920000017e6
2,964411.6486537606
3,741206.0486315563
4,802961.4956400394
5,336142.7573976349
6,532848.4201250356
7,336143.79013999924
8,268741.84104839526
9,248460.41402300354
10,248455.4686731007
11,301412.60354172764
12,245089.97237774218
13,256530.90400761738
14,248462.9063529647
15,248464.34149957774
16,245099.3048014897
17,245114.85068203672
18,256469.60914000007
19,245092.22521572164
20,248403.7758200001
21,253522.32057999994
22,245090.04074000003
23,245084.5887399473
24,245083.02260000003
