stage,objective
1,2.7002356920000017e6
2,3.021771667415403e6
3,3.0217822572708502e6
4,3.8792091533456594e6
5,3.5424340459899455e6
6,3.9925436049373895e6
7,4.81908221160426e6
8,3.799358934056431e6
9,3.992548435184583e6
10,5.12673871773953e6
11,6.643922239015833e6
12,4.837803195442207e6
13,4.1161433148603514e6
14,5.126741853953786e6
15,2.736871096522838e6
16,2.4214495768769756e6
17,510607.2484524613
18,336142.54568063887
19,292351.7327109766
20,248415.39434363414
21,245292.76674000022
22,247255.17874
23,245091.08694
24,245083.4527251038
