from,to,value
1,1,0.0
1,2,4245.059999999999
1,3,392.6000000000058
1,4,0.0
1,5,984.8999999999941
2,1,0.0
2,2,0.0
2,3,0.0
2,4,0.0
2,5,0.0
3,1,0.0
3,2,0.0
3,3,0.0
3,4,0.0
3,5,0.0
4,1,0.0
4,2,0.0
4,3,0.0
4,4,0.0
4,5,0.0
5,1,0.0
5,2,0.0
5,3,0.0
5,4,984.8999999999941
5,5,0.0
