stage,objective
1,2.7002356920000017e6
2,1.8630252286638021e6
3,1.5282001096602306e6
4,1.8630241851257384e6
5,1.058882057062108e6
6,927261.3992132321
7,1.2639312136541456e6
8,1.528175800999999e6
9,1.5281755610000007e6
10,1.863018368288964e6
11,1.5319015303496122e6
12,1.5281763887532018e6
13,1.0051638327000011e6
14,612967.5092116371
15,927257.8759628478
16,1.5281785134999994e6
17,1.0431883022600003e6
18,291864.8126901989
19,291869.14435048355
20,802949.0565207289
21,802949.73826
22,1.0431884322600001e6
23,803671.5432600002
24,340594.58309290995
