stage,objective
1,2.7002356920000017e6
2,3.0217709035307243e6
3,3.021766544869542e6
4,3.0217737131829485e6
5,3.1308750544326827e6
6,2.1164218289329708e6
7,2.5428280478352234e6
8,2.2894405553621836e6
9,2.7813911134841107e6
10,2.2973319250957705e6
11,2.630006948254749e6
12,281650.4395899996
13,327814.33876018506
14,256472.9167690375
15,256484.72454230394
16,532853.8281505196
17,256503.392306271
18,291875.8550439873
19,268749.1072551175
20,281656.4332235707
21,291868.82643601974
22,510607.1225781501
23,1.6784368958200433e6
24,729228.6163041006
