stage,objective
1,2.7002356920000017e6
2,2.780956874542594e6
3,1.628741416471146e6
4,2.4214347275972664e6
5,2.819105418145001e6
6,1.5281756668005213e6
7,1.5281789855000004e6
8,1.5281741235475205e6
9,2.1164175631502047e6
10,1.5281762388999984e6
11,419348.12791269924
12,913038.2270231359
13,741199.8635678813
14,802957.1746901367
15,3.0217722815000005e6
16,4.364523813787676e6
17,3.9925520349535905e6
18,3.021771118738055e6
19,3.0217724535557907e6
20,3.152031477940563e6
21,2.5302219008716494e6
22,2.6839502761960966e6
23,499175.8592067738
24,247448.61869519355
