region,depth,value
1,1,138.98579289229062
1,2,32.751
1,3,31.691670971872192
1,4,27.09206818049574
2,1,30.68808591036011
2,2,5.4585
2,3,0.0
2,4,3.4215000000000004
3,1,0.0
3,2,0.0
3,3,0.0
3,4,0.0
4,1,0.0
4,2,0.0
4,3,0.0
4,4,0.0
