stage,objective
1,2.7002356920000017e6
2,1.0431895112280995e6
3,756039.2201999947
4,741236.2892207466
5,663366.4777590036
6,510603.0313715562
7,643526.5160753094
8,802946.9070822783
9,532849.1655553859
10,510617.4485301059
11,741200.657984715
12,802945.1574177481
13,3.0217691680999994e6
14,2.1164208110000007e6
15,1.5281924363206122e6
16,927257.0607600007
17,2.2848542418512125e6
18,1.863016748663472e6
19,1.5281729970594766e6
20,1.0667638060961468e6
21,803664.2977514253
22,291859.93593422254
23,359646.2451833028
24,475561.98327185994
