stage,objective
1,2.7002356920000017e6
2,1.9467905565740168e6
3,1.3839182613135204e6
4,1.2662188814871572e6
5,1.0051620796713457e6
6,802941.7064211536
7,914612.1292859316
8,2.0510584387000017e6
9,1.687384769275399e6
10,6.400009186947035e6
11,1.7437952942907577e6
12,716622.9598541744
13,336144.13298999984
14,336190.36534171226
15,487361.00108926
16,531662.7975782561
17,276798.1469648145
18,256470.16818000004
19,281650.718727706
20,309998.5073915799
21,268725.98265519366
22,245088.89942000003
23,245085.7366627676
24,245098.18874798605
