stage,objective
1,2.7002356920000017e6
2,2.716685983447239e6
3,1.2639340658839084e6
4,2.2848514888611063e6
5,3.0217696816731542e6
6,3.0217658676838353e6
7,3.0217673889151067e6
8,3.021769595959179e6
9,2.754867828499999e6
10,3.3222174567833766e6
11,2.6839530347692408e6
12,2.284848036266342e6
13,2.2848554244999997e6
14,532850.6475
15,268734.0603681323
16,256475.16398960399
17,248428.11739895423
18,263557.7613953457
19,256479.20732637844
20,248410.57512299763
21,253527.65513999993
22,245091.18206000008
23,245084.3053904966
24,245083.02260000003
