region,depth,value
1,1,2268.3
1,2,557.3000000000001
1,3,506.45000000000005
1,4,333.45000000000005
2,1,2268.3
2,2,557.3000000000001
2,3,506.45000000000005
2,4,333.45000000000005
3,1,0.0
3,2,0.0
3,3,0.0
3,4,0.0
4,1,0.0
4,2,0.0
4,3,0.0
4,4,0.0
