stage,objective
1,2.7002356920000017e6
2,1.5282048009631e6
3,510625.7236910444
4,532867.4138092156
5,281649.9253606675
6,340092.3692567833
7,291869.1143195536
8,291870.70765419956
9,268752.0791400196
10,256514.29342372343
11,256503.6294114506
12,398005.4558726214
13,716933.7211600002
14,389626.76306267176
15,340089.531772241
16,532854.6341895349
17,532855.852575859
18,336149.98214202235
19,741200.0976890507
20,802945.87176
21,1.4786443384999991e6
22,336143.77861015545
23,246183.64928430098
24,245084.32444453306
