region,depth,value
1,1,2316.8
1,2,545.85
1,3,533.75
1,4,342.15000000000003
2,1,2316.8
2,2,545.85
2,3,533.75
2,4,342.15000000000003
3,1,4633.6
3,2,1091.7
3,3,0.0
3,4,684.3000000000001
4,1,0.0
4,2,0.0
4,3,0.0
4,4,731.8763467709857
